Date,Open,High,Low,Close,Volume
2023-04-17,1516.304420228583,1522.274041368007,1496.2009300164157,1507.0753887268168,1549060.0
2023-04-18,1507.5973562171052,1512.037378824312,1505.6997766616,1510.582666823314,4602332.0
2023-04-19,1511.9709331635513,1522.5857450039048,1484.9219960568944,1485.581288997379,2755367.0
2023-04-20,1483.1407722836097,1486.7283688250047,1470.1025427012814,1485.620824415124,4413551.0
2023-04-21,1482.9995028918038,1486.902637278743,1479.5022440462162,1483.5363263143606,1833672.0
2023-04-24,1484.0620285406992,1485.8912809169485,1458.71351228854,1466.932021445963,3351211.0
2023-04-25,1468.3945448293841,1491.4169913503406,1465.3263221605728,1486.9251100366753,3594861.0
2023-04-26,1488.5449144825686,1498.7933106248581,1467.066217054065,1470.1051728566474,1147607.0
2023-04-27,1471.4122624575843,1473.7848975904337,1447.3698366345213,1456.664525386153,4130994.0
2023-04-28,1458.3779424215622,1461.3319828830395,1431.7791654068035,1442.089079325215,2338609.0
2023-05-01,1443.8408455624995,1453.7006198800668,1434.9501054068123,1450.9904817649485,3536331.0
2023-05-02,1447.1768753369065,1449.4337469907582,1430.97181257668,1439.6486782303339,3720911.0
2023-05-03,1438.0632670620266,1447.8653676960676,1434.3424063555644,1444.0836525929647,2945065.0
2023-05-04,1445.0695857077392,1449.2924489467646,1429.451307234153,1447.7120153977344,4956807.0
2023-05-05,1449.007729157352,1462.0603931429064,1446.7456960326845,1448.0271719919215,1400026.0
2023-05-08,1444.7428456486439,1445.5257248900884,1423.3038041372736,1432.4564600121955,1798456.0
2023-05-09,1434.9769990109792,1438.0169183494825,1418.634129053122,1424.026819528633,2669740.0
2023-05-10,1423.089456885399,1441.3350476974056,1410.656745481025,1438.4263007437708,4481997.0
2023-05-11,1437.9248119350991,1440.2018694122253,1409.3486409905881,1423.128233131472,1393846.0
2023-05-12,1423.7127516976464,1425.4650068954097,1401.3020040569213,1412.5663663781925,3429674.0
2023-05-15,1414.154730651958,1423.7598465372287,1408.4073610391085,1408.7019723239978,3128548.0
2023-05-16,1405.673720221255,1415.5030743950342,1397.7689023274952,1414.4254305387665,1959393.0
2023-05-17,1416.52566682309,1423.9477323189362,1412.9504454488008,1414.6538239434865,3421458.0
2023-05-18,1414.817839193003,1421.0295486202456,1408.8060202294105,1419.7385270775517,3333825.0
2023-05-19,1418.0969966536547,1420.0930465900076,1398.2157946022705,1406.8599942382812,3232383.0
2023-05-22,1406.2790880828259,1426.9272575725245,1401.9469983146382,1413.913197001812,4761852.0
2023-05-23,1409.2773184704176,1423.7706150935235,1402.983455500978,1417.282837359255,2559394.0
2023-05-24,1415.9060494291432,1431.1222023022044,1398.932752498543,1399.1955419802132,1346062.0
2023-05-25,1399.5773327393417,1413.0126021003787,1391.562120805128,1412.0393363649332,3326736.0
2023-05-26,1410.5375256212164,1443.3746842445996,1409.8517746628622,1432.4387650989133,1690957.0
2023-05-29,1431.7339775913067,1438.4894265375644,1418.1827348869851,1422.4402830722756,1288958.0
2023-05-30,1422.1271420168714,1426.3211402638437,1417.4747812638766,1420.7185182769142,4716323.0
2023-05-31,1420.8216217219583,1438.4992724079855,1414.5045407946457,1432.3427776394258,1903751.0
2023-06-01,1434.5356299737425,1440.2752912410208,1412.0238977064027,1415.1995229832196,3684461.0
2023-06-02,1415.1466742394293,1416.5780496466616,1384.744554704489,1393.222858125991,4911877.0
2023-06-05,1392.6795682199654,1401.860747703004,1371.2376852966902,1378.345176175662,4953478.0
2023-06-06,1379.458834742281,1381.2433136316965,1365.1328276277382,1370.6685275069776,1517337.0
2023-06-07,1374.9380579797669,1382.3093196909579,1360.5773064805055,1362.925490118322,4012297.0
2023-06-08,1362.2247808027823,1376.876866563485,1352.4350894195738,1366.5391919462022,900388.0
2023-06-09,1367.5904717478709,1374.4195410248753,1365.0236681101314,1366.9214875763423,4082502.0
2023-06-12,1363.6874095333958,1364.1058773019186,1349.7131355780127,1352.8113846784245,3441210.0
2023-06-13,1355.5416838172227,1357.6865276510662,1350.0737884092675,1356.019793043762,2945668.0
2023-06-14,1357.3609986711847,1372.0603645621725,1352.975357549663,1371.6392011265482,3476649.0
2023-06-15,1374.3813815343806,1386.1234926005643,1367.601041573728,1380.9380644300893,2084816.0
2023-06-16,1380.815726595897,1398.961942601841,1380.5845369689428,1388.3091695301257,1815775.0
2023-06-19,1386.1375439156552,1399.8280184158775,1386.0659889496233,1386.283967281196,1075335.0
2023-06-20,1388.1265443541554,1399.5099613372163,1386.458859083257,1393.6110599583174,3181499.0
2023-06-21,1395.1862589048446,1400.6645324497745,1374.316949799116,1381.9563885792957,2383989.0
2023-06-22,1380.1590736636645,1403.2344749632525,1374.1942655956796,1387.0103446862292,4928750.0
2023-06-23,1383.9458803385699,1385.2413827726555,1371.5441972571468,1383.9440269120862,1059841.0
2023-06-26,1384.8763874713454,1402.34249695322,1377.0574576397526,1392.6854877680946,4391755.0
2023-06-27,1392.3274450537708,1405.445112652356,1386.7234829293775,1395.0002339108512,1577961.0
2023-06-28,1400.466191952656,1420.509278412567,1371.9639654564369,1382.1255556445697,1959395.0
2023-06-29,1380.8521070655265,1392.1899819577332,1371.2758977851072,1381.1524710791055,4754650.0
2023-06-30,1380.0574334436697,1394.2666959367004,1373.9150722036736,1390.720474278844,3788563.0
2023-07-03,1390.4894110886864,1391.3900160240712,1373.2172155728363,1377.502180730515,1385287.0
2023-07-04,1374.0617507470224,1384.6275095800054,1360.324633704267,1369.9066624306167,3249862.0
2023-07-05,1368.0797130639826,1368.5593128703113,1346.5526056760325,1360.343739842781,3211548.0
2023-07-06,1363.6990876020925,1365.771984360344,1342.7143480106765,1343.925041714286,2337626.0
2023-07-07,1343.660199602124,1356.567514807849,1338.2161463487128,1350.8178691961261,2454899.0
2023-07-10,1349.5851359528003,1362.4569155957004,1344.3327930640762,1361.0529906888023,3797665.0
2023-07-11,1358.4563098402657,1380.6987603165653,1347.1154220805731,1366.4976143012168,944396.0
2023-07-12,1367.6874575151717,1367.9217381032906,1366.353006969774,1366.6315204197522,1521337.0
2023-07-13,1367.9809958916148,1371.4233849686218,1360.0759045277298,1363.947155878094,4391177.0
2023-07-14,1364.4718411774163,1380.1493708157452,1361.9024021428895,1364.050354989206,1785068.0
2023-07-17,1363.2540197560434,1373.1316500377143,1345.7307781478999,1354.8827206624055,3780636.0
2023-07-18,1355.5036729230897,1364.4333167303791,1350.8467358628372,1361.1923000222903,2210355.0
2023-07-19,1361.971424402048,1379.3161044296105,1353.3139962642315,1368.9762050507488,2223998.0
2023-07-20,1367.5780327033895,1378.0601485638656,1353.3069900400965,1375.7222524802446,4196402.0
2023-07-21,1377.0064875001142,1382.2153617311324,1359.815273000181,1368.408035930063,2850820.0
2023-07-24,1364.0660301927323,1375.6489090421574,1362.169981001888,1366.9696069935776,2087585.0
2023-07-25,1364.3265185756331,1368.334834977554,1361.3985990096564,1363.196134235617,1827775.0
2023-07-26,1362.574686117728,1378.454546113418,1361.0509394631383,1378.0822680780784,1450415.0
2023-07-27,1377.8579870678434,1384.0496407628027,1364.4132883186949,1377.6107894957265,3657668.0
2023-07-28,1375.2049119385606,1375.2262567383616,1353.5005579789422,1357.2572840420125,4048196.0
2023-07-31,1357.9265244806732,1362.756139911811,1352.7644274820493,1358.8717952688019,1344143.0
2023-08-01,1361.0234445534393,1379.9165292861035,1359.9313613743436,1374.6019100157146,1438467.0
2023-08-02,1375.5319301641002,1381.4833179077966,1375.4828076493338,1378.995453897201,3561319.0
2023-08-03,1379.4598910608352,1393.4491687227417,1367.5351616593346,1385.2786508246052,1809445.0
2023-08-04,1386.999661796403,1387.3509481625133,1378.154653610443,1383.4118893048983,4140016.0
2023-08-07,1384.251164783387,1387.9168297845413,1356.9229082453876,1362.1077247065357,4616153.0
2023-08-08,1359.7736498641916,1369.9561104387858,1323.8443951882773,1342.6679898534674,1486726.0
2023-08-09,1342.2600266759864,1345.2601675047767,1324.7270653692592,1328.8094617105328,3188281.0
2023-08-10,1331.3833544628185,1340.0763821176897,1323.4088941217856,1325.503617295731,4755173.0
2023-08-11,1323.2420057394515,1326.6124805741467,1312.3686991732775,1326.2591404072462,1029465.0
2023-08-14,1326.3830731032497,1332.259242217008,1320.433803485706,1330.5375185282026,4772576.0
2023-08-15,1329.7609027169037,1331.4814227444363,1324.7754686705298,1325.2377131028754,3478681.0
2023-08-16,1323.4525966312326,1333.3248704254918,1313.9010541968828,1331.9944439560365,1145427.0
2023-08-17,1329.9734191259288,1336.9609825171556,1324.295243672905,1327.25488630265,2692555.0
2023-08-18,1327.4560075722814,1327.9728393006385,1316.9476152412844,1318.5860184234125,2031885.0
2023-08-21,1319.2097421138067,1325.2243625216702,1316.0862389273584,1324.3370208047775,2420654.0
2023-08-22,1324.9508884221036,1333.1063284001757,1313.7048898470628,1313.7408481591915,1076781.0
2023-08-23,1310.8912572202412,1314.880963399057,1281.240866883088,1286.5416903401292,2283245.0
2023-08-24,1285.9844745245064,1287.0067193037644,1268.5979930843064,1274.937473713175,4687819.0
2023-08-25,1275.598629630755,1286.037907283305,1268.0635135700447,1273.7379064867202,4126405.0
2023-08-28,1275.5468837904116,1282.77829700357,1240.8017113201413,1244.2365516434093,3375362.0
2023-08-29,1245.4916904211018,1248.748048586439,1233.3964907096663,1239.1352236835144,1753722.0
2023-08-30,1240.6809581006244,1241.635309923137,1226.8066957839876,1234.2720732986982,3055627.0
2023-08-31,1236.3033211730663,1239.0466204727722,1219.172376801516,1219.972794617397,4952534.0
2023-09-01,1221.48053800052,1230.1996974349856,1205.1005185869137,1205.3605408828616,1575119.0
2023-09-04,1203.8866198510382,1205.226671813668,1197.2881177069391,1199.5299303301583,3863819.0
2023-09-05,1199.6343628364452,1202.9013617408618,1192.1940719561724,1193.0168412430703,2121730.0
2023-09-06,1191.7406617323936,1210.4183336043313,1184.8328637634675,1201.6297422991681,1252743.0
2023-09-07,1197.3372663528455,1205.8757870565444,1197.1010144785969,1202.8602608017325,3624726.0
2023-09-08,1199.8274484264098,1205.816821334945,1175.7377719721983,1187.6248470301548,4285587.0
2023-09-11,1191.34612427076,1200.975242150943,1161.6555546777665,1178.6196100270038,1613602.0
2023-09-12,1176.6443105662397,1185.314163735362,1173.257203441494,1182.5514740729336,3912440.0
2023-09-13,1178.5743698355855,1203.551823045772,1175.745338087569,1196.3540225749914,4501739.0
2023-09-14,1195.304491331656,1202.288469296044,1188.8063322245132,1197.67658770732,2456349.0
2023-09-15,1200.4078144214338,1202.5925696763722,1193.4142216395455,1198.3652371487078,2565598.0
2023-09-18,1198.2844235120501,1216.8248432554908,1195.3584399006643,1212.0568802452876,2483286.0
2023-09-19,1212.79881050627,1218.182391404905,1209.039240615356,1209.925235678937,4994216.0
2023-09-20,1209.4346404933165,1212.2021114221486,1199.4629792916026,1205.3714319528185,4998485.0
2023-09-21,1205.2209491184665,1208.805838643615,1190.9636409840118,1191.5184097027786,4911058.0
2023-09-22,1193.782261013564,1194.2963809633166,1172.9909006077564,1185.333103502119,3208432.0
2023-09-25,1186.748376760285,1207.352566326044,1176.8010596487577,1201.51407289428,942738.0
2023-09-26,1201.358624201673,1202.8240952316933,1184.9670683355864,1187.6339543400086,2352970.0
2023-09-27,1189.2223315676663,1191.3065042483174,1182.5173778799874,1185.8267815701936,3574968.0
2023-09-28,1187.7379789433414,1193.465581506271,1172.0431762010476,1172.2392320506813,4559690.0
2023-09-29,1171.8538595374469,1174.4671182704342,1167.0371644972663,1171.4178794650334,1764006.0
2023-10-02,1171.8922745588943,1188.5915154770587,1164.2513154662902,1176.822251491356,3536239.0
2023-10-03,1177.2708404871994,1186.013043189227,1167.6262224659827,1172.9322123011516,3420134.0
2023-10-04,1171.756413083212,1181.2640491927152,1167.891784121721,1177.0520556379731,2990871.0
2023-10-05,1179.08402301685,1186.5968646005706,1177.000360844751,1181.1080672952164,3512363.0
2023-10-06,1180.8121082140713,1183.3237660994557,1179.4958593729025,1182.9141867036392,4053362.0
2023-10-09,1181.815018104998,1197.2931555371338,1175.5148396342256,1195.2327427497896,1709533.0
2023-10-10,1192.2282936757776,1201.311346951673,1184.0221683466373,1199.8366153821414,1458607.0
2023-10-11,1197.559201938828,1205.7600767913555,1189.0533012528865,1195.3555652219168,2737293.0
2023-10-12,1198.0907003656278,1203.6392216365857,1185.8197672591198,1187.7462127941924,1093139.0
2023-10-13,1185.7150538228861,1186.4802215692196,1171.572869693399,1178.8177529634274,4921281.0
2023-10-16,1179.577303098142,1192.2830065287942,1175.3740784154559,1180.8583714434756,3035409.0
2023-10-17,1180.208050154843,1182.1000278008014,1170.3109325583769,1176.2931107485329,4607849.0
2023-10-18,1177.1953177198743,1199.0749485971826,1175.562820503932,1196.883144473774,4382902.0
2023-10-19,1197.9644634785238,1220.592270780953,1195.5628285045702,1210.404492828799,4981217.0
2023-10-20,1208.995064886066,1214.3462959336703,1204.2550327395645,1206.6502199505187,1988031.0
2023-10-23,1206.1219516250933,1208.8763601999228,1190.1471778275102,1201.9395554969992,3967667.0
2023-10-24,1202.1186856246923,1217.3588526495912,1196.293929813015,1214.2368825946362,1601100.0
2023-10-25,1214.4455147519818,1221.9690391004076,1194.9140647376714,1196.2861892148935,3752082.0
2023-10-26,1196.2350303478452,1211.3847631311662,1189.3765917715098,1190.5908412403455,1931356.0
2023-10-27,1190.0313815947736,1198.4488363681326,1180.9570015213344,1196.6096335210657,2298269.0
2023-10-30,1197.7393690980907,1209.0820013338048,1176.587071048414,1187.0550849269223,1222437.0
2023-10-31,1189.4002942034763,1192.396723141594,1172.6966168813713,1181.193632681596,3790119.0
2023-11-01,1182.1512942283998,1184.434454673626,1174.2043975872123,1176.4003629023614,2033473.0
2023-11-02,1175.094312267704,1182.1333796438428,1172.1857356196535,1179.9597498074127,3155551.0
2023-11-03,1180.6605550839183,1181.4617632730588,1163.0304994515764,1179.2077475279748,4534222.0
2023-11-06,1179.3158292634896,1180.90156328459,1173.3430640079143,1180.6400272576964,4025677.0
2023-11-07,1181.457553168708,1184.0368748309531,1178.4612866790035,1183.6707137687697,4693161.0
2023-11-08,1186.9462437938103,1192.4301191947188,1180.2767625684355,1182.0248996541475,2231560.0
2023-11-09,1181.6455524306987,1203.853539586661,1176.554351761022,1189.32267810801,3025697.0
2023-11-10,1189.302158782901,1205.1602796772322,1179.4037698077152,1181.3509906053398,4108562.0
2023-11-13,1179.7798629472575,1181.3028328287016,1162.0150193783782,1167.584884159954,1738780.0
2023-11-14,1167.078826087268,1177.1994014868028,1147.2849357473667,1151.1942077225751,4014785.0
2023-11-15,1150.2114038147595,1155.2311538964761,1135.339827973784,1136.2896175127962,2677453.0
2023-11-16,1139.0164256040882,1140.6038932968222,1124.901151202271,1130.092736970439,3724342.0
2023-11-17,1130.6080159916914,1142.5747493651832,1130.4213214757222,1136.4329281809419,4720541.0
2023-11-20,1135.4580085613186,1142.8333796014829,1131.6611002700097,1136.0001373623566,2943623.0
2023-11-21,1139.287953115979,1146.9935386975108,1127.3640209583584,1129.422893928027,4493837.0
2023-11-22,1127.172845548924,1128.8240431279594,1112.2345597471679,1119.1575814981004,3065426.0
2023-11-23,1120.603412650267,1131.9653093420977,1101.5890952436425,1113.223584662678,3938901.0
2023-11-24,1114.9205451041157,1124.273394462891,1106.6114856576462,1108.2968303433058,4169491.0
2023-11-27,1109.2509843934797,1113.175191240523,1096.6738957884074,1102.1394703684189,2170446.0
2023-11-28,1101.707731161778,1102.8531847844367,1088.4233435981753,1089.3240017432306,1887747.0
2023-11-29,1089.1125721772953,1092.594890667249,1078.0932698193417,1083.9529211820818,3627722.0
2023-11-30,1083.3944886792942,1095.0308425176988,1080.4592103815319,1089.9362902893033,4571775.0
2023-12-01,1091.2214466535609,1096.482842017617,1060.6364697967795,1071.6010958064128,2354516.0
2023-12-04,1067.8575817879303,1072.434218856295,1060.220402935458,1068.0816784337592,2595173.0
2023-12-05,1067.2626056824006,1072.1876412370807,1042.117605303707,1050.5123345686598,2672439.0
2023-12-06,1050.7517634674277,1051.4352553258623,1050.0192561806894,1050.1775712424276,2505148.0
2023-12-07,1049.2620809713426,1049.5693549492566,1038.3861230524146,1043.0023109769247,2996309.0
2023-12-08,1040.1586834536038,1043.0031202153334,1017.2609158720284,1026.1058678747845,3124552.0
2023-12-11,1025.7321158162556,1032.8423685339317,1018.9992966498046,1025.1874162421743,4582519.0
2023-12-12,1024.0261349211066,1044.3191868906167,1016.7357143739578,1036.5893840668984,4801759.0
2023-12-13,1037.8337071365704,1042.3149756593957,1033.689944727653,1035.7209717048047,2410983.0
2023-12-14,1037.8919522779013,1045.3213730064713,1029.2131250139369,1042.486860781587,2196515.0
2023-12-15,1042.5953527386146,1050.5858626238787,1029.748163042784,1040.2970850060926,3339620.0
2023-12-18,1037.278985628393,1044.1870683336829,1022.4973177045505,1022.9208615258725,3879678.0
2023-12-19,1022.6198291211766,1030.0913884206414,1016.6361160440758,1024.7962687109844,4070871.0
2023-12-20,1023.3757050375532,1028.5434897211858,1017.7059510687194,1020.1560371707457,3938865.0
2023-12-21,1021.1996805605985,1030.4068634027249,1005.530603692926,1008.0829041505197,1649454.0
2023-12-22,1010.640598477176,1013.7719419259839,991.9417703597354,1012.0082345386046,3778188.0
2023-12-25,1012.4900926122418,1020.6952629935366,1010.7005429523032,1012.4211368919956,2776690.0
2023-12-26,1015.5119311556177,1018.5944125791468,1005.5465628889333,1007.077712292439,3040411.0
2023-12-27,1009.3656251883485,1012.276316091257,1008.5635225534062,1011.5858815500857,1435930.0
2023-12-28,1012.6427807240933,1014.004523178562,1001.5921520666632,1003.7921143074003,1300551.0
2023-12-29,1002.4968487751083,1008.5748987907376,1001.091095927528,1006.7071530785321,3722637.0
2024-01-01,1007.022586572693,1009.6242633314596,994.9611585459345,998.4690436625826,2185504.0
2024-01-02,996.4633355090749,1010.325946037136,995.3275296019083,1000.6034542946809,851993.0
2024-01-03,1002.3309153810588,1005.2132104184424,986.6683100760775,991.2926033984427,1862058.0
2024-01-04,991.6475843154392,1001.1252241217986,990.8515115981821,1000.0400839880664,3381448.0
2024-01-05,1002.2884740822805,1005.8941060787648,999.8690796824269,1000.2202437094084,2477480.0
2024-01-08,1000.850731728426,1010.1212686805166,996.2263036922868,1008.6522262035397,4789551.0
2024-01-09,1005.922392595004,1006.059575691465,994.3239856630958,1001.2314488785112,1737135.0
2024-01-10,1002.4144169644788,1003.0558542387029,994.9208303514678,996.2926578794002,1311162.0
2024-01-11,997.8984087777441,1003.8238193590538,996.0070332582646,1000.5544527436738,4001092.0
2024-01-12,1003.2697795804875,1003.7904753527845,978.2933558595776,979.7368967506135,1054402.0
2024-01-15,978.523289334814,979.4334570885401,970.5401798118851,970.8530971859142,1445834.0
2024-01-16,969.7235228798241,979.6560590236693,967.8791145115518,976.3211735388631,3356722.0
2024-01-17,976.6315097760431,983.9399937789968,965.4701794287485,977.9377322276998,4615877.0
2024-01-18,976.6050087321961,989.0370802860863,974.9779177077743,983.073260153822,2264239.0
2024-01-19,981.2569345841785,982.9403301746889,973.3269915590978,979.3687194216342,4395372.0
2024-01-22,977.9693054892869,984.8483851900143,972.9901546877221,981.6682729353661,1703924.0
2024-01-23,985.6877396206058,991.7516266371302,970.0695078405556,975.0754772709704,4078517.0
2024-01-24,974.3450325759185,975.8114851767299,958.4015012045854,964.1510021355431,2249656.0
2024-01-25,962.8623764926853,963.648034770189,948.9579134961513,951.1700926258641,3375005.0
2024-01-26,950.6967007536566,953.2329886716489,941.8150334430654,945.9748329712056,4039789.0
2024-01-29,946.134565234174,953.7483000100212,934.8242039949967,940.8262798457287,3274312.0
2024-01-30,942.7982183785967,949.3442001063547,931.8362871148072,935.1760142287762,3147983.0
2024-01-31,936.6490266338395,939.2912371296264,903.3811386019689,910.4484315896384,1970201.0
2024-02-01,911.6668381319761,913.1163269213935,889.001432915676,896.2543355079362,4940722.0
2024-02-02,896.4521822153791,902.7755548439842,891.1392740828973,891.4787093274194,3098121.0
2024-02-05,891.8251491787096,893.8558224836316,889.6661964005413,891.8434278815787,3337937.0
2024-02-06,891.1261198853198,896.2202547063436,883.1731333936418,886.8031316056865,3713345.0
2024-02-07,884.9351908765274,889.8256291244602,876.9283866030241,879.9408003115467,2987039.0
2024-02-08,882.7645515297237,891.6676036812021,858.3146773825987,864.313655925149,973369.0
2024-02-09,863.8516281540003,878.4594257696216,862.339860645428,875.161218649454,1807721.0
2024-02-12,876.621584162979,877.9620388301316,866.4776544095726,867.0154114751663,4704664.0
2024-02-13,866.7319420261792,877.2651919128645,866.6517049765336,875.8449026163803,2773541.0
